;meta[language=cleartext]
; id      |key(hex)|key(str)| text
2118472048||skill_desc_perk_6|每装备一件中甲：<br>元素抗性 +$I$%<br>耐力再生延迟 -$F$%<br>平衡恢复延迟 -$F$%
2118472049||skill_desc_perk_7|每装备一件重甲：<br>耐力再生速度 +$F$<br>平衡数值再生 +$F$<br>完美格挡和反击时的击倒几率 +$F$%
2118472050||skill_desc_perk_10|战斗开始时获得 $I$ 点肾上腺素，允许通过格挡来产生肾上腺素。
2118472051||skill_name_perk_11|致命一击
2118472052||skill_desc_perk_11|每个受伤的敌人都会增加你 $I$% 的暴击率。<br>暴击同时也会叠加 $F$ 点受伤几率，最多叠加至 $F$ 点。
2118472053||skill_name_perk_12|精打细算
2118472054||skill_desc_perk_12|熬煮魔药、剑油或制作炸弹时，$I$ 种更高品质的原料可用包含杂质的原料来替代。
2118472055||skill_name_perk_13|迅捷步法
2118472056||skill_desc_perk_13|移动速度提升 $I$%。<br>战斗中冲刺的开始 $I$ 秒不会消耗耐力。
2118472057||skill_desc_perk_15|从食物和饮料中获得的增益效果持续时间延长 $I$%。<br>吃饱喝足状态下你将获得 $I$ 点额外生命值。
2118472058||skill_name_perk_16|奇袭
2118472059||skill_desc_perk_16|反击侧切伤害增加 $I$%。<br>安全闪避角度增加 $I$ 点。
2118472060||skill_name_perk_18|科学保养
2118472061||skill_desc_perk_18|装备强化的增益效果持续时间翻倍。<br>修复工具包也会提供强化效果。<br>使用修复工具包时有 $I$% 的几率不会消耗掉该工具包。
2118472062||skill_name_perk_19|猎人
2118472063||skill_desc_perk_19|对猎魔委托中的怪物伤害提升 $I$%。<br>获得的战利品卖出价格提升 $I$%。
2118472064||skill_name_perk_21|斗士
2118472065||skill_desc_perk_21|根据手套的护甲值增加徒手伤害。<br>移除与怪物作战时的徒手伤害惩罚。<br>增加 $I$ 点平衡数值。
2118472066||skill_desc_perk_22|最大库存重量增加 $I$ 点。<br>来自护甲重量的惩罚减轻 $I$%。
2118472067||skill_desc_sword_s18|生命值低于 $F$% 时，每一点肾上腺素都将提供最多 $F$ 点生命值再生，并减少最多 $F$ 点所受伤害。
2118472068||panel_character_tooltip_mutagen_locked_desc|解锁还需技能点数量
2118472069||attribute_name_toxicity_drain|毒性排出
2118472070||attribute_name_oil_silver_tooltip|对超自然生物的伤害
2118472071||attribute_name_oil_frost_damage_tooltip|冰冻伤害
2118472072||attribute_name_oil_frost_damage_tooltip2|冰冻几率
2118472073||attribute_name_oil_poison_tooltip2|毒性伤害
2118472074||attribute_name_oil_falka_injury_chance_tooltip|受伤几率
2118472075||attribute_name_oil_falka_injury_chance_tooltip2|硬直几率
2118472076||item_desc_ethereal_oil|面纱油中的阻魔金成分能够暂时禁用部分魔法与超自然生物的能力。<br>阻止其使用能力 $S$ 秒。
2118472077||item_desc_falka_oil|尽管这种剑油诞生于法尔嘉时代的残暴需求，它的实战效果依然很容易让当代人为之抛弃道德底线。
2118472078||item_desc_silver_oil|一种包含了银元素的油脂，让钢剑也能拥有伤害超自然生物、造成灼伤并阻止它们再生的能力。<br>灼伤效果持续 $S$ 秒，每秒造成 $S$ 点伤害。
2118472079||item_desc_black_blood_1|提升对流血状态的抗性。受到吸血鬼或食尸生物伤害时，猎魔人的血反过来也会受到伤害它们并使之暂时失去平衡。
2118472080||item_desc_black_blood_2|提升对流血状态的抗性。受到吸血鬼怒气爆发或食尸生物伤害时，猎魔人的血反过来也会受到伤害它们并使之暂时失去平衡。
2118472081||item_desc_black_blood_3|提升对流血状态的抗性。受到吸血鬼或食尸生物伤害时，猎魔人的血反过来也会受到伤害它们并使之暂时失去平衡。<br><br>高等魔药：返还伤害时还会使敌人中毒。
2118472082||item_desc_blizzard_1|增加肾上腺素分泌，敌人发起攻击时时间流逝速度会暂时减缓。
2118472083||item_desc_blizzard_2|增加肾上腺素分泌，敌人发起攻击时时间流逝速度会暂时减缓。
2118472084||item_desc_blizzard_3|增加肾上腺素分泌，敌人发起攻击时时间流逝速度会暂时减缓。<br><br>高等魔药：提供与当前肾上腺素点数成正比的速度加成。
2118472085||item_desc_cat_1|增加移动速度、移动效率和安全闪避角度。
2118472086||item_desc_cat_2|增加移动速度、移动效率安全闪避角度。
2118472087||item_desc_cat_3|增加移动速度、移动效率安全闪避角度。<br><br>高等魔药：闪避时不再受到硬直效果影响。
2118472088||item_desc_full_moon_1|增加最大生命值和受伤抗性。
2118472089||item_desc_full_moon_2|增加最大生命值和受伤抗性。
2118472090||item_desc_full_moon_3|增加最大生命值和受伤抗性。<br><br>高等魔药：夜间受到的单次伤害无法使你损失超过 1/5 的最大生命值。满月时，这个数值变为 1/6。
2118472091||item_desc_golden_oriole_1|提升对中毒效果和中毒伤害的抗性，加快毒性层数的排出。
2118472092||item_desc_golden_oriole_2|提升对中毒效果和中毒伤害的抗性，加快毒性层数的排出。
2118472093||item_desc_golden_oriole_3|提升对中毒效果和中毒伤害的抗性，加快毒性层数的排出。<br><br>高等魔药：饮用时按照当前毒性百分比恢复同等生命值。
2118472094||item_desc_tiara_1|增加平衡数值、防御耐力消耗效率，并减少通过反击、格挡所受到的伤害。
2118472095||item_desc_tiara_2|增加平衡数值、防御耐力消耗效率，并减少通过反击、格挡所受到的伤害。
2118472096||item_desc_tiara_3|增加平衡数值、防御耐力消耗效率，并减少通过反击、格挡所受到的伤害。<br><br>高等魔药：格挡人类体型敌人的攻击时不再受到硬直效果影响。
2118472097||item_desc_maribor_forest_1|增加活力再生。
2118472098||item_desc_maribor_forest_2|增加活力再生。
2118472099||item_desc_maribor_forest_3|增加活力再生。<br><br>高等魔药：活力再生不再受到毒性影响。
2118472100||item_desc_petri_philtre_1|增加法印强度。
2118472101||item_desc_petri_philtre_2|增加法印强度。
2118472102||item_desc_petri_philtre_3|增加法印强度。<br><br>高等魔药：法印必定触发特殊效果。
2118472103||item_desc_swallow_1|增加生命值再生。受到伤害时效果会中断 2 秒。
2118472104||item_desc_swallow_2|增加生命值再生。受到伤害时效果会中断 2 秒。
2118472105||item_desc_swallow_3|增加生命值再生。受到伤害时效果会中断 2 秒。<br><br>高等魔药：满生命值时魔药不会继续消耗。
2118472106||item_desc_tawny_owl_1|增加耐力再生和攻击耐力效率。
2118472107||item_desc_tawny_owl_2|增加耐力再生和攻击耐力效率。
2118472108||item_desc_tawny_owl_3|增加耐力再生和攻击耐力效率。<br><br>高等魔药：魔药效果在夜间不会清除。
2118472109||item_desc_thunderbolt_1|增加护甲穿透、平衡伤害和格挡穿透伤害。
2118472110||item_desc_thunderbolt_2|增加护甲穿透、平衡伤害和格挡穿透伤害。
2118472111||item_desc_thunderbolt_3|增加护甲穿透、平衡伤害和格挡穿透伤害。<br><br>高等魔药：打出暴击后有几率进入狂暴状态，时间流逝减缓、移动速度增加。
2118472112||item_desc_white_honey_1|排出已生效和尚未生效的所有毒性并治愈毒热，但也会消除所有魔药效果。
2118472113||item_desc_white_honey_2|排出已生效和尚未生效的所有毒性并治愈毒热，但也会消除所有魔药效果。
2118472114||item_desc_white_honey_3|排出已生效和尚未生效的所有毒性并治愈毒热，但也会消除所有魔药效果。<br><br>高等魔药：魔药效果会在 10 秒后才完全中和。
2118472115||item_desc_white_raffards_decoction_1|大幅提升生命值再生。
2118472116||item_desc_white_raffards_decoction_2|大幅提升生命值再生。
2118472117||item_desc_white_raffards_decoction_3|大幅提升生命值再生。<br><br>高等魔药：饮用时立即恢复 30% 已损失生命值。
2118472118||skill_desc_lynx_set_ability1|每装备一件套装：每次闪避后都将获得 +$S$% 的反击侧切伤害以及致残几率提升，持续 $S$ 秒；每次攻击后都将获得 +$S$% 的耐力效率提升和 $S$ 秒的边缘伤害减免。
2118472119||skill_desc_lynx_set_ability2|你的致残效果会同时降低敌人 $S$% 的速度和伤害。
2118472120||skill_desc_gryphon_set_ability2|每装备一件套装：你造成的 $S$% 元素伤害将永久削弱敌人对冲击、冰冻、火焰、振荡以及精神伤害的抗性。可打破除特殊状态外的伤害免疫。
2118472121||skill_desc_gryphon_set_ability1|位于亚登圆环内时时间流逝速度减缓 +$S$%、活力值再生 +$S$%、其他法印强度 +$S$%。
2118472122||skill_desc_bear_set_ability1|每装备一件套装：完美格挡造成的平衡伤害增加 $S$%，造成破防可回复 $S$ 点耐力，攻击破防的敌人造成 $S$% 额外伤害。
2118472123||skill_desc_bear_set_ability2|当前拥有的每一点平衡值点数都将减少敌人 $S$% 的护甲穿透并为你提供 $S$% 的反击与格挡伤害减免。每失去一点平衡值都会提高 $S$% 的攻击速度和 $S$% 的平衡值伤害。在你进行格挡或重新站稳之前，平衡值不会再生。
2118472124||skill_desc_wolf_set_ability1|每装备一件套装：施加流血效果会产生 $S$ 点肾上腺素，超过 $S$ 点的每一点溢出肾上腺素都将为你回复 $S$ 点生命值和 $S$ 点耐力。
2118472125||skill_desc_wolf_set_ability2|最大肾上腺素点数增加至 $S$ 点。流血层数叠加会削弱敌人 $S$% 的冲击和冰冻伤害抗性。
2118472126||skill_desc_red_wolf_set_ability1|每装备一件套装：远程伤害（包括炸弹）+$S$%，施加给敌人的每种效果状态都会为你提供 +$S$% 的攻击力加成。
2118472127||skill_desc_red_wolf_set_ability2|按毒性百分比计算的效果现在按毒性点数计算。每一点毒性都将为你带来 +$S$% 的攻击力提升和 +$S$ 点的生命值再生。
2118472128||skill_desc_viper_set_ability1|每装备一件套装：施加给敌人的每层毒性效果都将提高 $S$% 的暴击率，亚克席法印每次成功施放时也会叠加 $S$ 层毒性状态。
2118472129||skill_desc_viper_set_ability2|你可以涂抹一种额外的剑油，额外剑油的效力流失减缓 $S$%。暴击时的每种额外剑油都会获得 $S$% 的效力增益。
2118472130||skill_desc_vampire_set_ability1|对你造成近战伤害的敌人有一定几率会流血。
2118472131||skill_desc_vampire_set_ability2|近战击杀敌人时，每一点流血层数都会为你额外回复 $S$ 点生命值。
2118472132||skill_desc_vampire_set_ability3|对你造成近战伤害的敌人有一定几率会被击晕或变成你的魔偶。
2118472133||skill_desc_vampire_set_ability4|亚克席法印会移除目标身上的所有流血层数，每层为你回复 $S$ 点生命值。
2118472134||SwordDancingEffectDescr|强击和速攻交替使用时，会互相提供 $S$ 点额外伤害。
2118472135||SwordReachoftheDamnedEffectDescr|攻击生命值低于 $S$ 点的敌人时也会造成 $S$ 点额外元素伤害，当你的生命值低于 $S$ 点时，攻击敌人将造成 $S$ 点额外元素伤害和并提供 +$S$ 点肾上腺素。<br>这些效果可以叠加。
2118472136||SwordRedTearEffectDescr|生命值低于 $S$ 点时，你造成的近战伤害最多可提升 $S$ 点。
2118472137||item_name_robustswordofdolblathanna|格拉迪夫·布拉萨娜
2118472138||item_name_red_wolf_school_crossbow|蝎狮弩
2118472139||item_desc_red_wolf_school_crossbow|可靠且易用的投射武器。
2118472140||item_name_red_wolf_school_crossbow_schematic|图纸：蝎狮弩
2118472141||panel_common_statistics_tooltip_silver_fast_dps|伤害
2118472142||panel_common_statistics_tooltip_silver_fast_crit_chance|暴击率
2118472143||panel_common_statistics_tooltip_silver_fast_crit_dmg|暴击伤害
2118472144||panel_common_statistics_tooltip_silver_strong_dps|伤害
2118472145||panel_common_statistics_tooltip_silver_strong_crit_chance|暴击率
2118472146||panel_common_statistics_tooltip_silver_strong_crit_dmg|暴击伤害
2118472147||panel_common_statistics_tooltip_steel_fast_dps|伤害
2118472148||panel_common_statistics_tooltip_steel_fast_crit_chance|暴击率
2118472149||panel_common_statistics_tooltip_steel_fast_crit_dmg|暴击伤害
2118472150||panel_common_statistics_tooltip_steel_strong_dps|伤害
2118472151||panel_common_statistics_tooltip_steel_strong_crit_chance|暴击率
2118472152||panel_common_statistics_tooltip_steel_strong_crit_dmg|暴击伤害
2118472153||W3EE_EffectResist|元素抗性
2118472154||W3EE_StamCostArmMod|耐力消耗修正
2118472155||W3EE_StamRegArmMod|耐力再生修正
2118472156||W3EE_Efficiency|效率
2118472157||W3EE_StamEffAtt|攻击
2118472158||W3EE_StamEffDef|防御
2118472159||W3EE_StamEffMov|移动
2118472160||W3EE_AdrGen|再生速率
2118472161||W3EE_AdrGain|当前倍率
2118472162||W3EE_AdrCount|反击时获得的肾上腺素点数
2118472163||W3EE_AdrAtt|攻击时获得的肾上腺素点数
2118472164||W3EE_AdrKill|击杀时获得的肾上腺素点数
2118472165||W3EE_AdrHit|受到伤害时获得的肾上腺素点数
2118472166||W3EE_DamBon|伤害加成
2118472167||W3EE_AdrTimeSlow|速度补偿
2118472168||W3EE_AdrSignBon|法印强度 - 愤怒洪流
2118472169||W3EE_Rates|比例
2118472170||W3EE_ToxGain|毒性获得
2118472171||W3EE_ToxDrain|毒性排出
2118472172||W3EE_ToxDelta|每秒变化
2118472173||W3EE_ToxSpeed|每秒增益 - 狂暴
2118472174||W3EE_ToxAdr|肾上腺素分泌增益 - 狂暴
2118472175||W3EE_ToxArm|减伤效果 - 疼痛忍耐
2118472176||W3EE_ToxPoise|失衡减免 - 疼痛忍耐
2118472177||W3EE_FevVigRed|活力再生惩罚 - 毒热
2118472178||W3EE_FevStamRed|耐力再生惩罚 - 毒热
2118472179||W3EE_FevSpdRed|基础速度惩罚 - 毒热
2118472180||spell_power_igni|伊格尼强度
2118472181||W3EE_VigRegenRedHP|活力再生惩罚 - 生命值
2118472182||W3EE_VigRegenRedTox|活力再生惩罚 - 毒性
2118472183||W3EE_VigRegenBonAdr|活力再生奖励 - 肾上腺素
2118472184||W3EE_PoiseStats|价格修正
2118472185||W3EE_KolRedux|Redux
2118472186||Kol_DispItemName|显示内部项目名称
2118472187||Kol_DropQuestItem|可丢弃任务物品
2118472188||Kol_DelDropItem|删除已丢球的物品
2118472189||Kol_HumanPoiseFinish|终结技 - 移除硬直终结技
2118472190||Kol_StaminaRegen|耐力再生倍率
2118472191||Kol_StaminaCosts|耐力消耗倍率
2118472192||Kol_AggStam|攻击性 - 耐力
2118472193||Kol_AggBeh|攻击性 - 行为
2118472194||attribute_name_poise_cost_bonus|平衡效率
2118472195||primer_effect_descr1|提升 $I$% 的毒性排出
2118472196||primer_effect_descr2|提升 $I$ 点生命值再生
2118472197||primer_effect_descr3|提升 $I$% 的伤害
2118472198||panel_title_roach|萝卜
2118472199||panel_title_stash|仓库
2118472200||fhud_item_quant_in_stash|项该物品在马鞍袋里
2118472201||w3ee_sort_stash|切换至萝卜
2118472202|28cfaa13||仓库
2118472203|e4718bad||仓库
2118472204||Redux_WST|猎魔人感官 - 切换
2118472205||attribute_name_indestructible|耐久度
2118472206||attribute_name_lifesteal|生命偷取
2118472207||skill_name_magic_s17|昏昏欲睡
2118472208||skill_desc_magic_s17|亚克席法印效果结束时，目标损失 $I$% 的最大耐力值和平衡点数，缓速 $I$ 秒。<br>效果实际强度受目标最大生命值影响。
2118472218||Redux_DisableSwordFx|禁用特殊武器效果
2118472219||redux_catSet_dodge|猫魔药闪避加成
2118472220||redux_catSet_attack|猫魔药攻击加成
2118472221|ae78a6af|fhud_stashItemQuantity|显示萝卜马鞍袋中的物品数量
2118472222||W3EE_StamRegenEffBon|耐力再生和效率加成
2118472223||W3EE_SpdRed|速度惩罚
2118472224||Kol_DamageReductionStamina|伤害惩罚 - 没有耐力时的最大惩罚百分比
2118472225||Kol_NoStaminaNoModifiers|力竭状态下禁用距离修正
2118472226||Redux_StashDebug|仓库调试
2118472227||Redux_ToxMult|毒性 - 倍率
2118472228||SwordInjuryHealEffectDescr|暴击会完全恢复平衡并治疗一种受伤状态
2118472229||Redux_SetBonus1|套装加成 - 第一个要求
2118472230||Redux_SetBonus2|套装加成 - 第二个要求
2118472231||W3EE_ReduxDynam|Redux - 动态
2118472232||W3EE_ReduxStrat|Redux - 策略
2118472233||skill_desc_temerian_set_ability1|暴击伤害最多可提升至敌人护甲的 $S$%。如果 $S$ 内没有进行任何攻击，你的下次攻击将拥有 $S$% 的额外暴击率和护甲穿透效果提升。
2118472234||skill_desc_nilfgaard_set_ability1|你的反击将少消耗 $S$% 的平衡点数。攻击平衡点数少于你的敌人会为你回复最多 $S$ 点耐力。
2118472235||skill_desc_skellige_set_ability1|近战攻击你的敌人可能会被冰冻。使用双手武器你造成的伤害增加 $S$% 并且不会硬直。
2118472236||skill_desc_ofieri_set_ability1|所有已装备符文（包括注魔组件）都将为你提供额外加成。<br>法印：对应法印强度 +$S$%<br>复原：生命再生 +$S$ 点<br>强化：耐力再生 +$S$ 点<br>束缚：毒性排出 +$S$%<br>守卫：护甲 +$S$ 点
2118472237||skill_desc_new_moon_set_ability1|飞刀会打断敌人的攻击。夜间移动速度提升 $S$% 并且闪避时机延长。
2118472238||starting_pants_improved|改良的凯尔·莫罕裤子
2118472239||starting_boots_improved|改良的凯尔·莫罕靴子
2118472240||starting_gloves_improved|改良的凯尔·莫罕手套
2118472241||starting_sword_steel_improved|改良的凯尔·莫罕钢剑
2118472242||starting_sword_silver_improved|改良的凯尔·莫罕银剑
2118472243||item_name_starting_pants_upgrade_schematic|改良的凯尔·莫罕裤子
2118472244||item_name_starting_boots_upgrade_schematic|改良的凯尔·莫罕靴子
2118472245||item_name_starting_gloves_upgrade_schematic|改良的凯尔·莫罕手套
2118472246||item_name_starting_sword_steel_upgrade_schematic|改良的凯尔·莫罕钢剑
2118472247||item_name_starting_sword_silver_upgrade_schematic|改良的凯尔·莫罕银剑
2118472248||W3EE_PyromaniacSkill|提升 $I$ 点火焰流伤害、$I$ 点伊格尼法印伤害以及 $I$ 点燃烧伤害。
2118472249||Redux_DAC|禁用遗物提示
2118472250||redux_DeathCounter|死亡计数
2118472251||GaunterMode|杀手小路
2118472252||Redux_GMEnabled|已开启
2118472253||Redux_GMSkillReq|技能点要求
2118472254||Redux_GMSkillMod|技能点数消耗倍率
2118472255||Redux_GMDeathLimit|死亡次数限制
2118472256||Redux_GMVitality|每次死亡的最大生命值损失
2118472257||Redux_GMStamina|每次死亡的最大耐性损失
2118472258||Redux_GMToxicity|每次死亡的最大毒性损失
2118472259||Redux_GMIntensity|每次死亡的法印强度衰减
2118472260||Redux_GMXPModifier|每次死亡的经验值倍率
2118472261||Redux_GMDurability|装备最大耐久损耗度
2118472262||Redux_GMMark|神之标记
2118472263||Redux_GMLethalMark|神之标记 - 致命玩法
2118472264||Redux_GMQuestMod|任务叠加的死亡增量
2118472265||Redux_GMDeathMod|近期死亡叠加的死亡增量
2118472266||attribute_name_attack_stamina_cost_bonus|攻击效率
2118472267||attribute_name_parry_stamina_cost_bonus|防御效率
2118472268||attribute_name_movement_stamina_efficiency|移动效率
2118472269||W3EE_EvSpeed|移动速度
2118472270||W3EE_EvSpeedH|移动速度
2118472271||attribute_name_evade_speed|移动速度
2118472272||item_name_glyph_reinforcement_lesser|低等强化符记
2118472273||item_name_glyph_reinforcement|强化符记
2118472274||item_name_glyph_reinforcement_greater|高等强化符记
2118472275||panel_blacksmith_remove_improvement_confirmation|确定要移除该升级吗？
2118472276||attribute_name_oil_flammable_effect_tooltip2|引燃几率
2118472277||attribute_name_oil_ethereal_damage_tooltip|元素伤害
2118472278||skill_desc_magic_s6|阿尔德法印的平衡伤害增加 $I$%。<br>击晕几率提升至 $I$%。
2118472279||skill_desc_magic_s12|阿尔德法印造成额外 $I$ 点冰冻伤害。<br>阿尔德法印拥有 $I$% 的几率可以冷冻敌人 $I$ 秒。<br>面对低耐力值和平衡点数的敌人时几率会提升。<br>被施加冰冻效果的敌人将受到缓速和耐力再生速度减缓影响，同时受到更多的物理伤害。
2118472281||skill_desc_magic_s13|昆恩护盾将在受到 $I$% 护盾数值伤害时破碎，破碎时使附近敌人硬直并造成 $I$ 点振荡伤害。<br>昆恩护盾的反弹伤害提升至 $I$%。
2118472282||skill_desc_magic_s14|维持昆恩护盾所需的活力减少 $I$%。<br>昆恩护盾每秒回复 $I$ 点护盾数值。<br>主动护盾每秒为你提供 $I$% 的平衡值再生。
2118472283||skill_desc_magic_s15|提升昆恩护盾的失衡抗性至 $I$%。<br>增加昆恩护盾的平衡点数消耗减免至 $I$%。<br>增加昆恩的反击伤害减免至 $I$%。
2118472284||skill_name_magic_s14|再生护盾
2118472285||W3EE_QuenSkill|可吸收伤害、阻挡中毒和流血效果、减少平衡点数消耗并增加失衡抗性的保护性护盾。<br>激活时活力再生速度减缓 $I$%。<br>在敌人攻击的瞬间激活昆恩护盾将形成反击。<br><br>护盾生命值：$I$ 点<br>护盾持续时间：$I$ 秒
2118472286||glyphword01_name|裂解 I
2118472287||glyphword01_desc|阿尔德法印最多可施加 $I$ 层流血效果。<br><br>阿尔德法印伤害 +$I$ 点
2118472288||glyphword02_name|裂解 II
2118472289||glyphword02_desc|阿尔德法印会永久削弱敌人 $I$% 的护甲和冲击抗性。<br><br>阿尔德法印伤害 +$I$ 点
2118472290||glyphword03_name|裂解 III
2118472291||glyphword03_desc|阿尔德法印的冰冻几率提升 $I$%。同时被施加冰冻和击倒状态的敌人将即死，未被击倒的敌人受到 $I$ 点额外冰冻伤害。<br><br>阿尔德法印伤害 +$I$ 点
2118472292||glyphword04_name|极速 I
2118472293||glyphword04_desc|闪避或施放阿尔德法印时时间流逝速度减缓 $I$%，持续 $I$ 秒。<br><br>移动速度 +$I$%
2118472294||glyphword05_name|极速 II
2118472295||glyphword05_desc|阿尔德法印强度视冲刺时间提升，每秒冲刺时间提供 $I$% 额外法印强度。移动速度增益也会增强阿尔德法印强度。<br><br>移动速度 +$I$%
2118472296||glyphword06_name|极速 III
2118472297||glyphword06_desc|闪避或施放阿尔德法印导致时间流逝减缓时，你的速度不受影响。<br><br>移动速度 +$I$%
2118472298||glyphword07_name|热枕 I
2118472299||glyphword07_desc|免疫燃烧状态。肾上腺素高于 $I$ 点时你的护甲将会发光，引燃对你造成近战伤害的敌人。<br><br>肾上腺素分泌速度 +$I$%
2118472300||glyphword08_name|热枕 II
2118472301||glyphword08_desc|受到 $I$% 生命值伤害、平衡点数全满时完美格挡或破防时释放一阵热浪。<br><br>肾上腺素分泌速度 +$I$%
2118472302||glyphword09_name|热枕 III
