;meta[language=es]
; id      |key(hex)|key(str)| text
2116942081|6950a5d7||Vigor y velocidad
2116942082|6652be21||Velocidad de ataque - Límite de velocidad alto
2116942083|6652bea3||Velocidad de ataque - Límite de velocidad bajo
2116942084|e2e5663d||Velocidad de ataque - Dependencia de habilidad
2116942085|e5604186||Incrementos por nivel de habilidad - Ataque rápido
2116942086|6a9dce2b||Incrementos por nivel de habilidad - Ataque potente
2116942087|7b55fae1||Incrementos por nivel de habilidad - Esquivar & Rodar
2116942088|e589982c||Incrementos por punto de energía - Ataques rápidos
2116942089|6ac724d1||Incrementos por punto de energía - Ataques potentes
2116942090|92bf8de0||Incrementos por pieza de armadura ligera
2116942091|e5b310ed||Disminución por pieza de armadura pesada
2116942092|05d38a19||Coste de vigor base - Ataques rápidos
2116942093|b4bb76aa||Coste de vigor base - Ataques potentes
2116942094|3e9c8bec||Coste de vigor base - Movimiento
2116942095|b46a4a70||Coste de vigor base - Bloquear
2116942096|7d5fef1f||Coste de vigor base - Contraataque
2116942097|4e0b2725||Retraso de regeneración de vigor - Ataques rápidos
2116942098|0f183720||Retraso de regeneración de vigor - Ataques potentes
2116942099|3866c2f8||Retraso de regeneración de vigor - Movimiento
2116942100|73264ee4||Retraso de regeneración de vigor - Bloquear
2116942101|7d2ca693||Retraso de regeneración de vigor - Contraataque
2116942102|0b0b617d||Pen. de velocidad - % máximo de reducción sin vigor
2116942103|6807cd3a||Pen. de velocidad - % máximo de reducción sin vitalidad
2116942104|a73300b0||Multiplicador de velocidad - Ataque rápido
2116942105|bdafd9eb||Multiplicador de velocidad - Ataque potente
2116942106|3f170a03||Multiplicador de velocidad - Esquivar & Rodar
2116942107|140413b0||Ejecuciones
2116942108|46723024||Ejecución - Vulnerabilidad del finalizador
2116942109|45314908||Ejecución - Permitir finalizadores automáticos
2116942110|4271ecaa||Ejecución - Oportunidad de finalizador
2116942111|439ae176||Ejecución - Probabilidad de desmembramiento
2116942112|221ceeb8||Ejecución - Ganancia de vigor al ejecutar
2116942113|5489196c||Ejecución - Ganancia de vigor al desmembrar
2116942114|05c21d3d||Defensa
2116942115|a4df7b03||Esquivar - Aumento del ángulo de pie flotante
2116942116|5c0d23d5||Esquivar - Sin desequilibrio
2116942117|58adaf72||Esquivar - No se requiere nivel de habilidad de desequilibrio
2116942118|65bc17ca||Bloqueo - Ataques potentes
2116942119|b05f80a3||Bloqueo - Escalonamiento de ataques potentes
2116942120|1eda3f6e||Contraataque - Ataques potentes
2116942121|5e301595||Contraataque - Adrenalina ganada
2116942123|1ee1afd4||Contraataque - Ataques humanos
2116942124|ec310082||Tipo de Contraataque - Contraataque de espada
2116942125|3b04e973||Tipo de Contraataque - Patada
2116942126|69528125||Tipo de Contraataque - Golpe
2116942127|5c5a967f||Contraataque - Ataques potentes de humanos
2116942128|badd96e0||Contraataque - Ataques humanos (arma de dos manos)
2116942129|eb8d88c1||Contraataque - Ataques de monstruos
2116942130|ae6770ac||Contraataque - Ataques de monstruos pesados
2116942131|3d5d4206||Contraataque de espada - Daño de hemorragia por nivel de habilidad
2116942132|3d5d4309||Contraataque de espada - Duración de hemorragia por nivel de habilidad
2116942133|d0fd1a10||Contraataque de escudo - Oportunidad de desarmar escudos
2116942134|d733dc74||Contraataque de patadas - Daño de vigor por nivel de habilidad
2116942135|f622a343||Contraataque de patadas - Retraso en la regeneración de vigor
2116942136|708c21ae||Contraataque de golpe (Derribo) - Umbral de energía del jugador
2116942137|c82d7fae||Contraataque de golpe (Derribo) - Umbral de vigor del jugador
2116942138|958941c7||Contraataque de golpe (Derribo) - Umbral de vitalidad del enemigo
2116942139|9b3e4b34||Energía
2116942140|d6331db0||Energía - Valor máximo
2116942141|18f1885e||Regeneración de energía - Multiplicador de velocidad
2116942142|1819419a||Regeneración de energía - Retardo de regeneración
2116942143|bc878d7b||Degeneración de energía - Golpes ligeros
2116942144|bc4d492c||Degeneración de energía - Golpes fuertes
2116942145|e04cf46f||Degeneración de energía - Golpes superpesados
2116942146|699d41df||Intensidad perdida por energía (porcentaje)
2116942147|9db606f8||Lesiones
2116942148|7f768c8e||Lesiones - Probabilidad en golpe
2116942149|8a38869a||Lesiones - Inmunidad del jugador
2116942150|7c3ab1ed||Lesiones - Mensajes
2116942151|3a8c0952||Animaciones
2116942152|9793ec7e||Animación - Animación de beber
2116942153|3cc0527e||Animación - Animación de comer
2116942154|2ab8cec4||Animación - Animación de aceitar
2116942155|5ea74dc8||Animación - Animación de saqueo
2116942156|859f56da||Toxicidad
2116942157|4397aa7f||Toxicidad - Multiplicador de degenarcaión de Toxicidad activa
2116942158|d63030b8||Toxicidad - Multiplicador de degenarcaión de Toxicidad latente
2116942159|d1142387||Toxicidad - Multiplicador de duracion de Fiebre
2116942160|6aa63dce||Toxicidad - Multiplicador de probabilidad de Fiebre
2116942161|88549da1||
2116942162|e8fd2720||Toxicidad - Multiplicador de Toxicidad residual
2116942163|49f96d23||Enemigos
2116942164|859f0f54||Agresión y esquivar
2116942165|10ffc068||Agresividad de combate del enemigo
2116942166|2e4c6141||Muy bajo
2116942167|9ab4553e||Inferior
2116942168|859f38d1||Bajo
2116942169|bf3dda4a||Normal
2116942170|2e45f7c5||Alto
2116942171|b4a72732||Superior
2116942172|9b3ddd55||Muy alto
2116942173|a6ccb014||Esquivar enemigo - Negar daño
2116942174|be1562b8||Esquivar enemigo - Daño recibido (porcentaje)
2116942175|b552e249||Humanos
2116942176|d6ca4db4||No calificado
2116942177|859f1228||Golpes antes de intentar bloquear
2116942178|859f1229||Probabilidad de bloqueo alto
2116942179|859f122a||Probabilidad de bloqueo bajo
2116942180|859f122b||Probabilidad adicional por golpe
2116942181|859f122c||Probabilidad de bloquear el ataque
2116942182|859f122d||Probabilidad de esquivar ataque ligero
2116942183|859f122e||Probabilidad de esquivar ataque pesado
2116942184|859f122f||Probabilidad de esquivar señales
2116942185|859f1230||Probabilidad de esquivar proyectiles
2116942186|2e433308||Bloqueos antes de probar contraataque
2116942187|2e433309||Probabilidad de contraataque
2116942188|2e43330a||Bloqueos antes de probar contraataque
2116942189|bf3f9cf9||Novato
2116942190|9a141063||Adepto
2116942191|b0600b8d||Experto
2116942192|beb79dbc||Veterano
2116942193|9e325da2||Escudo de novato
2116942194|b9e28d36||Escudo de experto
2116942195|10490a57||A dos manos
2116942196|9aade578||Grande
2116942197|9b15bf44||Pequeño
2116942198|78d9047c||Monstruos
2116942199|816b6a28||Ataques
2116942200|a3b6995f||Ángulo de ataque - Ataques laterales (grados)
2116942201|a3aec0ef||Ángulo de ataque- Ataques traseros (grados)
2116942202|164c34e7||Precisión letal - Probabilidad de derribo
2116942203|0a33c6e2||Precisión letal - Probabilidad de desequilibrio lejano
2116942204|dce9d15e||Precisión letal - Probabilidad de desequilibrio
2116942205|42e86344||Golpes desgarradores - Probabilidad de rotura de bloqueo
2116942206|eb472621||Recompensas
2116942207|194999f0||Misiones - Experiencia escalable
2116942208|a53888a7||Misiones - Escala de recompensas de oro
2116942209|5ba513ca||Misiones - Multiplicador de experiencia
2116942210|0551f233||Misiones - Multiplicador de recompensas de oro
2116942211|f704168c||Lucha - Reducción de experiencia
2116942212|e5713ee6||Lucha - Multiplicador de experiencia
2116942213|4da6fc04||Talentos
2116942214|0fffcc8b||Talentos - Cantidad ganada por nivel
2116942215|9b7ed42f||Regatear los precios es un 25 % más fácil.<br>Enfadar a alguien tiene un efecto menor en la cantidad máxima de la recompensa.
2116942216|89d7b129||Talentos - Sin requisitos previos de habilidad
2116942217|e77c1955||Talentos - Todas las ranuras de habilidades desbloqueadas
2116942218|288ec991||Talentos - Sin requisitos de puntos de habilidad
2116942219|4873dd6f||Mutágenos - Todas las ranuras de mutágenos desbloqueadas
2116942220|cc90a4a3||Visual
2116942221|9a25f037||Sangre - Habilitado
2116942222|a77b99be||Sangre - Ataques a distancia
2116942223|e3931c02||Sangre - solo en críticos
2116942224|637c17a4||Sangre - Spray de impacto de sangre
2116942225|b514fb69||Sangre - Spray de sangre mayor
2116942226|e4828c2f||Sangre - Rastro de sangre
2116942227|8bbf52f9||Señales - Intensidad Aard
2116942228|8bc30c00||Señales - Intensidad Igni
2116942229|7854dd19||Inventario
2116942230|74f5e1e2||Inventario en combate
2116942231|0486efec||Peso base - Geralt
2116942232|efb3e6e6||Peso base - Caballo
2116942233|000670a9||Inventario del Caballo - Abierto en cualquier lugar
2116942234|d0fcb42b||Peso - Objetos de alquimia
2116942235|4f4471c5||Peso - Dinero
2116942236|d1021f47||Peso - Varios
2116942237|7c2336a0||Exploración
2116942238|6912c532||Daño por caída
2116942239|0df6e9fd||Correr - Uso de vigor
2116942240|11063883||Solo combate
2116942241|9c0b8b1f||Deshabilitado
2116942242|c1532f7f||Correr - Retraso en el uso de vigor (Exploración)
2116942243|c1532f7d||Correr - Retraso en el uso de vigor (Combate)
2116942244|72c01fda||Correr - Drenaje instantáneo por debajo del máximo
2116942245|0a31dc9d||Correr - Mientras usa sentidos de brujo
2116942246|f2e69e63||Correr - Interiores
2116942247|922c1beb||Sprint del Caballo - Ciudades
2116942248|843aef14||Preparación
2116942249|bbfbe141||Meditación
2116942250|b7f197b9||Fuego - Madera Necesaria
2116942251|de087cdd||Fuego - Madera endurecida Requerida
2116942252|f0555ae3||Meditación - Sube de nivel en cualquier lugar
2116942253|8538485d||Meditación - Cambie los mutágenos en cualquier lugar
2116942254|1e79fdbb||Meditación - Mejora el equipo en cualquier lugar
2116942255|37fced5a||Meditación - Tipo de menú rápido
2116942256|3ebf9f30||Menú fijo - En pausa
2116942257|3aed1e89||Menú translúcido - Sin pausa
2116942258|72d84bfe||Alquimia
2116942259|363d7930||Alquimia - Producción: Pociones
2116942260|b21e98bc||Alquimia - Duración de elaboración por ingrediente
2116942261|c060cec1||Alquimia - Duración de la destilación
2116942262|75db95bb||Alquimia - Número máximo de pociones
2116942263|b52cddec||Alquimia - Número máximo de bombas
2116942264|c2ee405e||Alquimia - Botellas máximas de aceite
2116942265|0bc2a6ea||Alquimia - Duración global de la poción
2116942266|c57b4da4||Alquimia - Duración mínima de la poción
2116942267|ba52d20f||Alquimia - Duración global del extracto
2116942268|33ed6c15||Alquimia - Duración mínima del extracto
2116942269|759c6a51||Alquimia - Cargas globales del aceite
2116942270|f2f89ad7||Alquimia - Cargas mínimas del aceite
2116942271|7678e0e4||Alquimia - Multiplicador de duración de pociones
2116942272|97eac670||Alquimia - Multiplicador de duración de extractos
2116942273|b65e4410||Alquimia - Multiplicador de cargas del aceite
2116942274|3b427f9d||Modificadores de vitalidad
2116942275|0aa560c9||Multiplicador de vitalidad - Jugador
2116942276|0db13149||Multiplicador de vitalidad - Relictos
2116942277|e77261e1||Multiplicador de vitalidad - Necrófagos
2116942278|f4fcd7fa||Multiplicador de vitalidad - Malditos
2116942279|f25ecedc||Multiplicador de vitalidad - Bestias
2116942280|3b12f4fa||Multiplicador de vitalidad - Insectoides
2116942281|754bdf26||Multiplicador de vitalidad - Vampiros
2116942282|efbb619e||Multiplicador de vitalidad - Espectros
2116942283|54762052||Multiplicador de vitalidad - Dracónidos
2116942284|7893d2db||Multiplicador de vitalidad - Grifos
2116942285|fdb627e4||Multiplicador de vitalidad - Híbridos
2116942286|08b1a7d8||Multiplicador de vitalidad - Ogroides
2116942287|06dd622c||Multiplicador de vitalidad - Nekkers
2116942288|e7253e45||Multiplicador de vitalidad - Humanos
2116942289|4367ed3f||Multiplicador de vitalidad - Elementales
2116942290|40e4b245||Multiplicador de vitalidad - Cacería salvaje
2116942291|f12c53e4||Multiplicador de vitalidad - Animales
2116942292|b9667bea||Modificadores de daño
2116942293|c2857067||Multiplicador de daño - Cuerpo a cuerpo
2116942294|4d4451b7||Multiplicador de daño - Ballesta
2116942295|c2dbbd49||Multiplicador de daño - Señales
2116942296|c1eefd04||Multiplicador de daño - Bombas
2116942297|2e4988fc||Multiplicador de daño - Daño en el tiempo (Jugador)
2116942298|2e4488e7||Multiplicador de daño - Daño en el tiempo (Enemigo)
2116942299|57633c46||Multiplicador de daño - Relictos
2116942301|cfb99469||Multiplicador de daño - Necrófagos
2116942302|f025bfd7||Multiplicador de daño - Malditos
2116942303|52da1b60||Multiplicador de daño - Bestias
2116942304|0885153d||Multiplicador de daño - Insectoides
2116942305|630a4191||Multiplicador de daño - Vampiros
2116942306|368b0e19||Multiplicador de daño - Espectros
2116942307|e6bb1f5d||Multiplicador de daño - Dracónidos
2116942308|c8c0c47c||Multiplicador de daño - Grifos
2116942309|67fd190b||Multiplicador de daño - Híbridos
2116942310|bc719797||Multiplicador de daño - Ogroides
2116942311|83bd27c3||Multiplicador de daño - Nekkers
2116942312|5dfdd752||Multiplicador de daño - Humanos
2116942313|0acf2598||Multiplicador de daño - Elementales
2116942314|6fbeedc9||Multiplicador de daño - Cacería salvaje
2116942315|e34c6d0b||Multiplicador de daño - Animales
2116942316|da0a6060||Trampa mágica que atrapa a los enemigos y les quita la vida lentamente. Si un oponente pasa 3 segundos dentro del anillo, quedará inmovilizado. Mejora las reacciones de Geralt mientras está dentro del anillo.<br><br>Ralentización de tiempo: $I$%<br>Drenaje de vitalidad: $I$ por segundo<br>Duración de trampa: $I$-$I$ segundos<br>Duración de señal: $I$ segundos
2116942317|7df48461||Escudo protector que otorga armadura adicional. El daño entrante se reduce por la vitalidad del escudo hasta que se rompe. Ralentiza la regeneración de energía un 50 % mientras está activo.<br><br>Vitalidad del escudo: $I$<br>Duración del escudo: $I$ segundos
2116942318|163b5f9d||Habilita la regeneración de energía.<br>Cada punto restante de energía reduce el daño cuerpo a cuerpo un $I$%.
2116942319|8b2a26fe||El daño recibido de los ataques (excluyendo los ataques a distancia) se reduce un $I$%.
2116942320|8b2a26ff||<br>Consume $I$% menos vigor.
2116942321|8b2a2700||<br>Recibir daño mientras se gira ya no provoca desequilibrio.
2116942322|5f2dc485||La probabilidad de golpe crítico aumenta con la carga hasta $I$%.<br>La perforación de armadura aumenta con la carga hasta $I$%.<br>El daño aumenta con la carga hasta $I$%.
2116942323|2b987cc3||Reduce el coste de vigor de las acciones defensivas en $I$%.<br>El daño infligido por ataques imparables al contraatacar se reduce en $I$%.<br>El daño infligido por ataques de monstruos enormes al contraatacar también se reduce en $I$%.
2116942324|211ad0c9||Aumenta la velocidad del ataque potente en $I$%.<br>Los ataques potentes también tienen un $I$% de probabilidad de desequilibrar a los oponentes.
2116942325|71bc2f0a||Los ataques rápidos tienen un $I$% de probabilidad de paralizar a los oponentes y ralentizar sus movimientos y un $I$% más de probabilidad de aplicar lesiones.<br>Los oponentes se ralentizan hasta un valor máximo de $F$% con incrementos de $ F$% por ataque.<br>Los oponentes se recuperan después de no recibir daño durante $I$ segundos.
2116942326|7cc6e2aa||Los ataques potentes reducen $I$ puntos el equilibrio del enemigo.<br>Los golpes desviados tienen un $I$% de probabilidad de romper guardias.
2116942327|96dee6c0||Aumenta la perforación de armadura del ataque a distancia en $I$%<br>Aumenta la probabilidad de golpe crítico del ataque a distancia en $I$%.
2116942328|57ebe535||Aumenta la perforación de armadura del ataque potente en $I$% y el daño del golpe crítico del ataque potente en $I$%.
2116942329|c0387d27||Aumenta el ángulo de esquiva seguro máximo a $I$ grados.<br>Aumenta la velocidad de las acciones evasivas en $I$%.<br>Reduce el daño por roce recibido en $I$%.
2116942330|c0387d28||<br>Anula todos los desequilibrios mientras se esquiva.
2116942331|66fc94ab||Los bloqueos en el momento perfecto reflejan proyectiles hacia el atacante.<br>Desviar proyectiles no cuesta vigor.<br>La posibilidad de recibir lesiones es un $F$% menor.<br>El equilibrio aumenta en $F$.
2116942332|66fc94ac||Los bloqueos en el momento perfecto reflejan proyectiles hacia el atacante para causar el doble de daño.<br>Desviar y redirigir proyectiles no cuesta vigor.<br>La posibilidad de recibir lesiones es un $F$% menor.<br>El equilibrio aumenta en $F ps
2116942333|66fc94ad||Habilita el bloqueo de ataques entrantes desde atrás.<br>Los bloqueos perfectamente sincronizados reflejan los proyectiles hacia el atacante para causar el doble de daño.<br>Desviar y redirigir los proyectiles no cuesta vigor.<br>La posibilidad de recibir lesiones es $F$ % inferior.<br>El equilibrio aumenta en $F$.
2116942334|97ca2c50||Después de un contraataque exitoso, el siguiente golpe inflige $F$% más de daño y tiene una probabilidad de golpe crítico $F$% más alta.<br>Patadas y golpes: Reduces $F$ puntos el vigor del oponente e impide la regeneración de vigor por $F$ segundos.<br>Contraataques: Tiene un $F$% de probabilidad adicional de aplicar hasta $F$ acumulación de hemorragia.
2116942335|97ca2c51||Después de un contraataque exitoso, el siguiente golpe inflige $F$% más de daño y tiene una probabilidad de golpe crítico $F$% más alta.<br>Patadas y golpes: Reduces $F$ puntos el vigor del oponente e impide la regeneración de vigor por $F$ segundos.<br>Contraataques: Tiene un $F$% de probabilidad adicional de aplicar hasta $F$ acumulaciones de hemorragia.
2116942336|cd138822||Los ataques a distancia realizados sobre oponentes incapacitados, ya sea hipnotización, inmovilización, etc., aplicarán un $F$% más de daño.
2116942337|9bb4e308||El uso de equilibrio de las acciones defensivas (pero no los contraataques) se reduce en $I$%.<br>Reduce la pérdida de velocidad de ataque y evasión que se produce con poca vitalidad un $I$%.
2116942338|8dc721c0||Mientras estás por debajo del $F$% de vitalidad, cada punto de adrenalina aumenta la regeneración de vitalidad en $F$ puntos.<br>Mientras está por debajo del $F$% de vitalidad, cada punto de adrenalina previene $F$ puntos de daño de todas las fuentes.
2116942339|91a13f48||Los ataques rápidos tienen un $I$% más de probabilidad de aplicar hemorragia.<br>Aumenta la probabilidad de crítico del ataque rápido un $I$%.
2116942340|74c33f25||Aumenta la velocidad de generación de adrenalina en $I$%.<br>Cada punto de adrenalina aumenta la intensidad de las señales en $F$%.
2116942341|64ef1c44||Retarda la pérdida de puntos de adrenalina en $I$%.<br>Aumenta la velocidad de ataque en $F$% por cada punto de energía.
2116942342|a82f5a9c||Aumenta la velocidad del ataque rápido en $I$%.<br>El ataque rápido cuesta $I$% menos de vigor.
2116942343|20f5604e||Modo de señal alternativo:<br>Emite un flujo continuo de fuego que inflige $F$ de daño y ralentiza a los oponentes un $F$%.
2116942344|20f5604f||<br>El coste de energía se reduce en $I$%.
2116942345|3580dcc2||Modo de señal alternativo:<br>Crea un escudo activo. Mantenerlo y bloquear los ataques drena energía.<br>El daño absorbido por el escudo restaura el vigor y aumenta la Adrenalina.
2116942346|3580dcc3||Modo de señal alternativo:<br>Mantener un escudo activo ahora drena $I$% menos de energía.<br>La vitalidad del escudo aumenta en $I$.<br>El daño absorbido por el escudo restaura el vigor y aumenta la adrenalina.
2116942347|3580dcc4||Modo de señal alternativo:<br>Mantener un escudo activo ya no cuesta energía.<br>La pérdida de energía de los ataques no ha cambiado.<br>El daño absorbido por el escudo restaura el vigor y aumenta la adrenalina.
2116942348|6d4a7509||Aumenta la probabilidad de éxito base en $I$%.<br>La duración de Axia aumenta en $I$%.
2116942349|6d4a750a||Aumenta la probabilidad de éxito base en $I$%.<br>La duración de Axia aumenta en $I$%.
2116942350|1f88f4be||Los aceites para espadas  duran un $I$% más.
2116942351|f8d39248||Cuando la energía está al máximo, el daño de golpe crítico contra el tipo de enemigo objetivo aumenta un $I$%.
2116942352|05cd1791||Cada pieza de armadura intermedia otorga un $F$% de probabilidad de no usar puntos de equilibrio en una acción defensiva y reduce el retraso de la regeneración de vigor un $F$%.
2116942353|55dc989c||Si no hay puntos de energía disponibles, las señales se lanzarán usando vigor, pero con una reducción de intensidad de señal de $I$%.
2116942354|7d83dc5d||Atacar a un enemigo aumenta el daño cuerpo a cuerpo un $I$% durante medio segundo.
2116942355|ead4705c||Reduce la penalización de intensidad de señal incurrida en la pérdida de energía en $I$%.
2116942356|bc46f546||Aumenta la regeneración de vigor en $I$.
2116942357|790bc7db||Si el talento Bombas de racimo del árbol de pociones está disponible, amplía el número de bombas en el racimo en $I$.
2116942358|2a70429c||Cada $I$ segundos, la próxima acción ofensiva realizada no consumirá vigor ni impedirá la regeneración.
2116942359|b577d40f||La duración de las pociones se incrementa en $I$%.
2116942360|f982ae03||La duración de las pociones se incrementa en $I$%.
2116942361|f982ae04||La duración de las pociones se incrementa en $I$%.
2116942362|8a55e7f1||Especialización en pociones
2116942363|67f16592||Tienes un $I$% de posibilidades de obtener mutágenos normales como subproducto de la alquimia.
2116942364|963b4ce0||Tienes un $I$% de posibilidades de obtener mutágenos normales como subproducto de la alquimia.
2116942365|963b4ce1||Tienes un $I$% de posibilidades de obtener mutágenos normales como subproducto de la alquimia.
2116942366|ef3b7253||Has aprendido a administrar tus recursos de manera más eficiente y tienes un $I$% de posibilidades de crear una bomba adicional con los mismos ingredientes.
2116942367|f832d83f||Has aprendido a administrar tus recursos de manera más eficiente y puedes crear una bomba adicional con los mismos ingredientes.
2116942368|f832d840||Has aprendido a administrar tus recursos de manera más eficiente y puedes crear una bomba adicional con un $I$% de probabilidad de obtener una tercera bomba con los mismos ingredientes.
2116942369|bf50dee3||Aumenta la toxicidad máxima en $I$ y la adrenalina en $I$.
2116942370|2acafdaf||Aumenta la toxicidad máxima en $I$ y la adrenalina en $I$.
2116942371|2acafdb0||Aumenta la toxicidad máxima en $I$ y la adrenalina en $I$.
